date,rank,name,id,points
19870105,1,Ivan Lendl,L018,0
19870105,2,Boris Becker,B028,0
19870105,3,Mats Wilander,W023,0
19870105,4,Yannick Noah,N022,0
19870105,5,Stefan Edberg,E004,0
19870105,6,Henri Leconte,L014,0
19870105,7,Joakim Nystrom,N030,0
19870105,8,Jimmy Connors,C044,0
19870105,9,Miloslav Mecir Sr.,M052,0
19870105,10,Andres Gomez,G023,0
19870105,11,Brad Gilbert,G016,0
19870105,12,Mikael Pernfors,P024,0
19870105,13,Kent Carlsson,C019,0
19870105,14,John McEnroe,M047,0
19870105,15,Tim Mayotte,M041,0
19870105,16,Emilio Sanchez,S014,0
19870105,17,Martin Jaite,J004,0
19870105,18,Kevin Curren,C057,0
19870105,19,Anders Jarryd,J006,0
19870105,20,Thierry Tulasne,T032,0
19870105,21,Jonas Svensson,S101,0
19870105,22,Guillermo Vilas,V028,0
19870105,23,Johan Kriek,K022,0
19870105,24,Pat Cash,C023,0
19870105,25,Guy Forget,F035,0
19870105,26,Aaron Krickstein,K023,0
19870105,27,Milan Srejber,S072,0
19870105,28,Robert Seguso,S034,0
19870105,29,Tim Wilkison,W019,0
19870105,30,David Pate,P012,0
19870105,31,Eric Jelen,J008,0
19870105,32,Jakob Hlasek,H025,0
19870105,33,Ramesh Krishnan,K024,0
19870105,34,Karel Novacek,N025,0
19870105,35,Ulf Stenlund,S276,0
19870105,36,Andrei Chesnokov,C031,0
19870105,37,Horacio de la Pena,D008,0
19870105,38,Amos Mansdorf,M012,0
19870105,39,Scott Davis,D004,0
19870105,40,Slobodan Zivojinovic,Z006,0
19870105,41,Jonathan Canter,C011,0
19870105,42,Horst Skoff,S055,0
19870105,43,Paul Annacone,A027,0
19870105,44,Paolo Cane,C012,0
19870105,45,Paul McNamee,M050,0
19870105,46,Tarik Benhabiles,B037,0
19870105,47,Jimmy Arias,A031,0
19870105,48,Cassio Motta,M092,0
19870105,49,Gary Donnelly,D034,0
19870105,50,Thomas Muster,M099,0
19870105,51,Marcel Freeman,F043,0
19870105,52,Fernando Luna,L043,0
19870105,53,Eliot Teltscher,T012,0
19870105,54,Tomas Smid,S058,0
19870105,55,Todd Witsken,W029,0
19870105,56,Francisco Maciel,M006,0
19870105,57,Jan Gunnarsson,G053,0
19870105,58,Andreas Maurer,M036,0
19870105,59,Pablo Arraya,A035,0
19870105,60,Diego Perez,P021,0
19870105,61,Sergio Casal,C024,0
19870105,62,Matt Anger,A025,0
19870105,63,Eddie Edwards,E006,0
19870105,64,Broderick Dyke,D049,0
19870105,65,Jaime Yzaga,Y017,0
19870105,66,Simone Colombo,C043,0
19870105,67,Christo Steyn,S084,0
19870105,68,Damir Keretic,K008,0
19870105,69,Wally Masur,M030,0
19870105,70,Christo Van Rensburg,V014,0
19870105,71,Derrick Rostagno,R043,0
19870105,72,Nduka Odizor,O006,0
19870105,73,Libor Pimek,P032,0
19870105,74,Mel Purcell,P057,0
19870105,75,Glenn Layendecker,L010,0
19870105,76,Ronald Agenor,A006,0
19870105,77,Bill Scanlon,S017,0
19870105,78,Greg Holmes,H030,0
19870105,79,Henrik Sundstrom,S097,0
19870105,80,Jean-Philippe Fleurian,F031,0
19870105,81,Michiel Schapers,S021,0
19870105,82,Eduardo Bengoechea,B035,0
19870105,83,Francisco Yunis,Y003,0
19870105,84,Ivan Kley,K013,0
19870105,85,Jay Berger,B281,0
19870105,86,Danie Visser,V032,0
19870105,87,Sammy Giammalva Jr.,G013,0
19870105,88,Marian Vajda,V002,0
19870105,89,Marty Davis,D005,0
19870105,90,Richard Matuszewski,M032,0
19870105,91,John Fitzgerald,F028,0
19870105,92,Brad Pearce,P014,0
19870105,93,Andre Agassi,A092,0
19870105,94,Ben Testerman,T014,0
19870105,95,Jim Grabb,G039,0
19870105,96,Luiz Mattar,M035,0
19870105,97,Christian Miniussi,M069,0
19870105,98,Jordi Arrese,A034,0
19870105,99,Peter Lundgren,L044,0
19870105,100,Jim Pugh,P052,0
19870105,101,Stefan Eriksson,E022,0
19870105,102,Michael Westphal,W014,0
19870105,103,Peter Fleming,F030,0
19870105,104,Brian Teacher,T011,0
19870105,105,Leonardo Lavalle,L009,0
19870105,106,Vijay Amritraj,A022,0
19870105,107,Carl Limberger,L030,0
19870105,108,Guillermo Perez-Roldan,P190,0
19870105,109,Ricki Osterthun,O026,0
19870105,110,Franco Davin,D006,0
19870105,111,Johan Carlsson,C018,0
19870105,112,Corrado Aprili,A029,0
19870105,113,Mike Leach,L012,0
19870105,114,Tom Gullikson,G049,0
19870105,115,Todd Nelson,N013,0
19870105,116,Dan Goldie,G022,0
19870105,117,Martin Laurendeau,L008,0
19870105,118,Bud Schultz,S018,0
19870105,119,Carlos Kirmayr,K009,0
19870105,120,Christian Bergstrom,B040,0
19870105,121,Mike De Palmer,D021,0
19870105,122,Bob Green,G043,0
19870105,123,Tore Meinecke,M057,0
19870105,124,Thomas Hogstedt,H029,0
19870105,125,Wojtek Fibak,F020,0
19870105,126,Stanislav Birner,B046,0
19870105,127,Andrew Castle,C246,0
19870105,128,Thierry Champion,C028,0
19870105,129,Jorgen Windahl,W028,0
19870105,130,John Sadri,S005,0
19870105,131,Mark Dickson,D028,0
19870105,132,Roland Stadler,S077,0
19870105,133,Menno Oosting,O015,0
19870105,134,Juan Avendano,A039,0
19870105,135,Darren Cahill,C001,0
19870105,136,Marko Ostoja,O025,0
19870105,137,Claudio Mezzadri,M063,0
19870105,138,Jon Levine,L023,0
19870105,139,Peter Carlsson,C016,0
19870105,140,Mark Kratzmann,K021,0
19870105,141,Victor Pecci,P015,0
19870105,142,Javier Frana,F041,0
19870105,143,Alejandro Ganzabal,G001,0
19870105,144,Andrew Sznajder,S102,0
19870105,145,Jay Lapidus,L005,0
19870105,146,Barry Moir,M076,0
19870105,147,David De Miguel,D012,0
19870105,148,Wolfgang Popp,P041,0
19870105,149,Mark Buckley,B078,0
19870105,150,Carl-Uwe Steeb,S080,0
19870105,151,Gilad Bloom,B051,0
19870105,152,Christer Allgardh,A018,0
19870105,153,Claudio Panatta,P008,0
19870105,154,Jimmy Brown,B074,0
19870105,155,Peter Elter,E013,0
19870105,156,Eric Winogradsky,W026,0
19870105,157,Shahar Perkiss,P018,0
19870105,158,Bruce Derlin,D022,0
19870105,159,Hans Schwaier,S028,0
19870105,160,Bruno Oresar,O018,0
19870105,161,Blaine Willenborg,W022,0
19870105,162,Hans Gildemeister,G015,0
19870105,163,Steve Guy,G055,0
19870105,164,Kelly Jones,J018,0
19870105,165,Tony Mmoh,M073,0
19870105,166,Pavel Slozil,S056,0
19870105,167,Srinivasan Vasudevan,V018,0
19870105,168,Charles Bud Cox,C052,0
19870105,169,Patrik Kuhnen,K030,0
19870105,170,Ricardo Acuna,A002,0
19870105,171,Mark Woodforde,W035,0
19870105,172,Pedro Rebolledo,R012,0
19870105,173,Marco Armellini,A032,0
19870105,174,Lawson Duncan,D044,0
19870105,175,Olli Rahnasto,R006,0
19870105,176,Leif Shiras,S045,0
19870105,177,Olivier Delaitre,D015,0
19870105,178,Fernando Lleo,L035,0
19870105,179,Claudio Pistolesi,P037,0
19870105,180,Brad Drewett,D040,0
19870105,181,Russell Simpson,S052,0
19870105,182,Juan Antonio Rodriguez,R035,0
19870105,183,Jaroslav Navratil,N010,0
19870105,184,Stephane Bonneau,B056,0
19870105,185,Jim Gurfein,G054,0
19870105,186,Ronnie Bathman,B022,0
19870105,187,Derek Tarr,T008,0
19870105,188,Peter Moraing,M085,0
19870105,189,Martin Wostenholme,W038,0
19870105,190,Grant Connell,C046,0
19870105,191,Bernhard Pils,P031,0
19870105,192,Glenn Michibata,M064,0
19870105,193,Peter Lindgren,L031,0
19870105,194,Ivo Werner,W013,0
19870105,195,Roberto Saad,S002,0
19870105,196,Jeremy Bates,B021,0
19870105,197,Massimo Cierro,C035,0
19870105,198,Huub Van Boeckel,V011,0
19870105,199,Joao Soares,S062,0
19870105,200,Hans-Dieter Beutel,B042,0
19870105,200,Magnus Tideman,T021,0
19870105,202,Rick Leach,L013,0
19870105,203,Jose Clavet,C038,0
19870105,204,Michael Robertson,R032,0
19870105,205,Jose Lopez-Maeso,L039,0
19870105,206,Paul Chamberlin,C029,0
19870105,207,Bill Cowan,C051,0
19870105,208,Eduardo Masso,M031,0
19870105,209,Marcelo Ingaramo,I003,0
19870105,210,John Lloyd,L036,0
19870105,211,Fernando Roese,R036,0
19870105,212,Thierry Pham,P027,0
19870105,213,Julio Goes,G020,0
19870105,214,Nelson Aerts,A005,0
19870105,215,Jesus Colas,C041,0
19870105,216,Carlos Di Laura,D029,0
19870105,217,Alex Antonitsch,A028,0
19870105,218,Michael Kures,K033,0
19870105,219,Paul Vojtischek,V036,0
19870105,220,Michael Tauson,T010,0
19870105,221,Lars-Anders Wahlgren,W001,0
19870105,222,Chip Hooper,H033,0
19870105,223,Ken Flach,F029,0
19870105,224,Edvaldo Oliveira,O011,0
19870105,225,Javier Sanchez,S015,0
19870105,226,Mike Bauer,B023,0
19870105,227,Gerardo Vacarezza,V001,0
19870105,228,Ricardo Acioly,A042,0
19870105,229,Stephan Medem,M053,0
19870105,230,Marc Flur,F033,0
19870105,231,Roberto Arguello,A030,0
19870105,232,Danilo Marcelino,M028,0
19870105,233,Denys Maasdorp,M002,0
19870105,234,Florin Segarceanu,S033,0
19870105,235,Ricky Brown,B076,0
19870105,236,Gary Muller,M096,0
19870105,237,Andrei Dirzu,D031,0
19870105,238,Brian Levine,L022,0
19870105,239,Christian Saceanu,S288,0
19870105,240,Harold Solomon,S065,0
19870105,241,Larry Stefanki,S081,0
19870105,242,Francesco Cancellotti,C013,0
19870105,243,Brett Dickinson,D027,0
19870105,244,Alex Stepanek,S086,0
19870105,245,Nick Fulwood,F049,0
19870105,246,Loic Courteau,C049,0
19870105,247,Cesar Kist,K010,0
19870105,248,Anthony Lane,L004,0
19870105,249,Vallis Wilder,W069,0
19870105,250,John Frawley,F040,0
19870105,251,Mansour Bahrami,B001,0
19870105,252,Heinz Gunthardt,G050,0
19870105,253,Dacio Campos,C005,0
19870105,254,Jeff Klaparda,K011,0
19870105,255,Steve Shaw,S042,0
19870105,256,Peter Carter,C017,0
19870105,257,Juan Aguilera,A007,0
19870105,258,Simon Youl,Y002,0
19870105,259,Roberto Azar,A040,0
19870105,260,Alberto Tous,T025,0
19870105,261,Rick Rudeen,R095,0
19870105,262,Edoardo Mazza,M042,0
19870105,263,Craig A Miller,M066,0
19870105,264,Chris Pridham,P048,0
19870105,265,Hans-Peter Kandler,K003,0
19870105,266,Jorge Bardou,B012,0
19870105,267,Randy Nixon,N021,0
19870105,268,Cary Stansbury,S074,0
19870105,269,Alessandro De Minicis,D009,0
19870105,270,Charlton Eagle,E001,0
19870105,271,Jaromir Becka,B029,0
19870105,272,Tomm Warneke,W009,0
19870105,273,Magnus Gustafsson,G182,0
19870105,274,Dan Cassidy,C022,0
19870105,275,Pieter Aldrich,A066,0
19870105,276,Hector Ortiz,O020,0
19870105,277,Gianluca Pozzi,P045,0
19870105,278,Carlos Castellan,C025,0
19870105,279,Guillermo Rivas,R028,0
19870105,280,Martin Strelba,S328,0
19870105,281,Laurie Warder,W007,0
19870105,282,Raul Antonio Viver,V034,0
19870105,283,Hugo Nunez,N028,0
19870105,284,Shlomo Glickstein,G019,0
19870105,285,George Kalovelonis,K001,0
19870105,286,Craig Campbell,C006,0
19870105,287,Jean-Marc Piacentile,P029,0
19870105,288,Jan-Willem Lodder,L343,0
19870105,289,Kelly Evernden,E025,0
19870105,290,Hugo Chapacu,C147,0
19870105,291,Alberto Paris,P011,0
19870105,292,Yahiya Doumbia,D098,0
19870105,292,Alvaro Jordan,J020,0
19870105,294,Stephen Botfield,B270,0
19870105,295,Jason Goodall,G026,0
19870105,296,Harald Theissen,T017,0
19870105,297,Peter Doohan,D036,0
19870105,298,Jin-Sun Yoo,Y010,0
19870105,299,Antony Emerson,E016,0
