date,rank,name,id,points
19840102,1,John McEnroe,M047,1559
19840102,2,Ivan Lendl,L018,1944
19840102,3,Jimmy Connors,C044,1600
19840102,4,Mats Wilander,W023,1871
19840102,5,Yannick Noah,N022,1033
19840102,6,Jimmy Arias,A031,1058
19840102,7,Jose Higueras,H019,928
19840102,8,Jose-Luis Clerc,C039,631
19840102,9,Kevin Curren,C057,649
19840102,10,Gene Mayer,M038,562
19840102,11,Guillermo Vilas,V028,608
19840102,12,Bill Scanlon,S017,653
19840102,13,Eliot Teltscher,T012,727
19840102,14,Andres Gomez,G023,839
19840102,15,Johan Kriek,K022,596
19840102,16,Tim Mayotte,M041,548
19840102,17,Tomas Smid,S058,703
19840102,18,Sandy Mayer,M039,531
19840102,19,Anders Jarryd,J006,547
19840102,20,Vitas Gerulaitis,G008,499
19840102,21,Brian Gottfried,G029,466
19840102,22,Peter McNamara,M051,300
19840102,23,Henrik Sundstrom,S097,487
19840102,24,Scott Davis,D004,405
19840102,25,Chris Lewis (NZL),,520
19840102,26,Heinz Gunthardt,G050,449
19840102,27,Joakim Nystrom,N030,335
19840102,28,Mel Purcell,P057,549
19840102,29,Brian Teacher,T011,392
19840102,30,Henri Leconte,L014,429
19840102,31,Robert Van't Hof,V008,314
19840102,32,Peter Fleming,F030,239
19840102,33,Colin Dowdeswell,D037,258
19840102,34,Henry Pfister,P026,312
19840102,35,Paul McNamee,M050,338
19840102,36,Roscoe Tanner,T006,244
19840102,37,Pat Cash,C023,311
19840102,38,Mark Edmondson,E005,293
19840102,39,Tim Gullikson,G048,257
19840102,40,Pablo Arraya,A035,308
19840102,41,Wojtek Fibak,F020,273
19840102,42,John Fitzgerald,F028,341
19840102,43,Shlomo Glickstein,G019,328
19840102,44,Mike Bauer,B023,349
19840102,45,Jimmy Brown,B074,317
19840102,46,Fritz Buehning,B079,316
19840102,47,Gianni Ocleppo,O004,236
19840102,48,Christophe Roger-Vasselin,R037,282
19840102,49,Eric Korita,K019,185
19840102,50,Roberto Arguello,A030,183
19840102,51,Diego Perez,P021,213
19840102,52,Balazs Taroczy,T007,181
19840102,53,Fernando Luna,L043,225
19840102,54,Stefan Edberg,E004,178
19840102,55,Corrado Barazzutti,B007,278
19840102,56,Victor Pecci,,247
19840102,57,Steve Denton,D019,260
19840102,58,Libor Pimek,P032,228
19840102,59,Chip Hooper,H033,319
19840102,60,Tom Gullikson,G049,302
19840102,61,Stefan Simonsson,S051,287
19840102,62,Brad Gilbert,G016,341
19840102,63,Miloslav Mecir Sr.,M052,154
19840102,64,Thomas Hogstedt,H029,203
19840102,65,Juan Aguilera,A007,201
19840102,66,Nduka Odizor,O006,261
19840102,67,Brad Drewett,D040,256
19840102,68,Sammy Giammalva Jr.,G013,255
19840102,69,Mark Dickson,D028,267
19840102,70,Wally Masur,M030,248
19840102,71,Claudio Panatta,P008,224
19840102,72,John Alexander,A014,270
19840102,73,Mario Martinez,M026,199
19840102,74,Francesco Cancellotti,C013,175
19840102,75,Sergio Casal,C024,163
19840102,76,Manuel Orantes,O017,209
19840102,77,Raul Ramirez,R065,138
19840102,78,John Lloyd,L036,149
19840102,79,Eric Fromm,F047,217
19840102,80,Glenn Michibata,M064,135
19840102,81,Cassio Motta,M092,202
19840102,82,Florin Segarceanu,S033,163
19840102,83,Pavel Slozil,S056,223
19840102,84,Thierry Tulasne,T032,200
19840102,85,Ramesh Krishnan,K024,221
19840102,86,Marty Davis,D005,146
19840102,87,Roland Stadler,S077,125
19840102,88,Zoltan Kuharszky,K031,176
19840102,89,Steve Meister,M056,155
