date,rank,name,id,points
19820104,1,John McEnroe,M047,1373
19820104,2,Ivan Lendl,L018,1570
19820104,3,Jimmy Connors,C044,1173
19820104,4,Bjorn Borg,B058,820
19820104,5,Jose-Luis Clerc,C039,946
19820104,6,Guillermo Vilas,V028,937
19820104,7,Gene Mayer,M038,589
19820104,8,Eliot Teltscher,T012,724
19820104,9,Vitas Gerulaitis,G008,692
19820104,10,Peter McNamara,M051,520
19820104,11,Roscoe Tanner,T006,742
19820104,12,Yannick Noah,N022,697
19820104,13,Johan Kriek,K022,553
19820104,14,Sandy Mayer,M039,534
19820104,15,Balazs Taroczy,T007,523
19820104,16,Brian Teacher,T011,405
19820104,17,Victor Pecci,,604
19820104,18,Wojtek Fibak,F020,514
19820104,19,Brian Gottfried,G029,558
19820104,20,Mark Edmondson,E005,680
19820104,21,Vijay Amritraj,A022,375
19820104,22,Henry Pfister,P026,487
19820104,23,Harold Solomon,S065,422
19820104,24,Stan Smith,S060,335
19820104,25,Tim Mayotte,M041,326
19820104,26,Steve Denton,D019,386
19820104,27,Mel Purcell,P057,462
19820104,28,Vincent Van Patten,V010,260
19820104,29,Eddie Dibbs,D026,300
19820104,30,Hans Gildemeister,G015,240
19820104,31,Shlomo Glickstein,G019,459
19820104,32,Tomas Smid,S058,498
19820104,33,Chris Lewis (NZL),,438
19820104,34,Raul Ramirez,R065,282
19820104,35,Jose Higueras,H019,318
19820104,36,Bill Scanlon,S017,349
19820104,37,Andres Gomez,G023,347
19820104,38,Heinz Gunthardt,G050,329
19820104,39,Carlos Kirmayr,K009,309
19820104,40,Adriano Panatta,P059,235
19820104,41,Bruce Manson,M014,318
19820104,42,Pedro Rebolledo,R012,223
19820104,43,Manuel Orantes,O017,242
19820104,44,Pat Dupre,D048,308
19820104,45,Van Winitsky,W027,186
19820104,46,Andreas Maurer,M036,183
19820104,47,Rolf Gehring,G007,221
19820104,48,John Alexander,A014,270
19820104,49,Jeff Borowiak,B059,241
19820104,50,Tim Gullikson,G048,303
19820104,51,Thierry Tulasne,T032,301
19820104,52,John Sadri,S005,250
19820104,53,Fritz Buehning,B079,234
19820104,54,Tom Gullikson,G049,258
19820104,55,Jose Luis Damiani,D069,184
19820104,56,John Fitzgerald,F028,318
19820104,57,Kevin Curren,C057,220
19820104,58,Corrado Barazzutti,B007,231
19820104,59,Sammy Giammalva Jr.,G013,252
19820104,60,Ricardo Cano,C010,272
19820104,61,Terry Moor,M081,279
19820104,62,Phil Dent,D074,242
19820104,63,Stanislav Birner,B046,183
19820104,64,Tim Wilkison,W019,269
19820104,65,Pavel Slozil,S056,192
19820104,66,Ramesh Krishnan,K024,213
19820104,67,Mats Wilander,W023,126
19820104,68,Ricardo Ycaza,Y007,154
19820104,69,Rod Frawley,F039,255
19820104,70,Mario Martinez,M026,224
19820104,71,Gianni Ocleppo,O004,122
19820104,72,Buster C. Mottram,M154,132
19820104,73,Ilie Nastase,N008,292
19820104,74,Joakim Nystrom,N030,150
19820104,74,Peter Elter,E013,140
19820104,76,John Austin,A053,176
19820104,77,Jose Lopez-Maeso,L039,193
19820104,78,Fernando Luna,L043,154
19820104,79,Pascal Portes,P042,221
19820104,80,Butch Walts,W002,162
19820104,81,Gilles Moretton,M119,179
19820104,82,Jimmy Arias,A031,131
19820104,83,Matt Doyle,D039,130
19820104,84,Tony Giammalva,G011,184
19820104,85,Kim Warwick,W006,119
19820104,86,Peter Rennert,R017,127
19820104,87,Steve Krulevitz,K053,144
19820104,88,Pablo Arraya,A035,180
19820104,89,Angel Gimenez,G017,210
19820104,90,Chris Johnstone,J014,197
19820104,91,Ulrich Pinner,P034,98
19820104,91,Paul McNamee,M050,98
19820104,93,Diego Perez,P021,178
19820104,94,Victor Amaya,A044,105
19820104,95,David Carter,C072,161
19820104,96,Nick Saviano,S111,221
19820104,97,Dick Stockton,S090,118
19820104,98,Richard Lewis,L025,110
19820104,99,Jaime Fillol Sr.,F024,155
