date,rank,name,id,points
19850102,1,John McEnroe,M047,0
19850102,2,Jimmy Connors,C044,0
19850102,3,Ivan Lendl,L018,0
19850102,4,Mats Wilander,W023,0
19850102,5,Andres Gomez,G023,0
19850102,6,Anders Jarryd,J006,0
19850102,7,Henrik Sundstrom,S097,0
19850102,8,Pat Cash,C023,0
19850102,9,Eliot Teltscher,T012,0
19850102,10,Yannick Noah,N022,0
19850102,11,Joakim Nystrom,N030,0
19850102,12,Aaron Krickstein,K023,0
19850102,13,Johan Kriek,K022,0
19850102,14,Jimmy Arias,A031,0
19850102,15,Kevin Curren,C057,0
19850102,16,Tomas Smid,S058,0
19850102,17,Vitas Gerulaitis,G008,0
19850102,18,Gene Mayer,M038,0
19850102,19,Juan Aguilera,A007,0
19850102,20,Stefan Edberg,E004,0
19850102,21,Jose Higueras,H019,0
19850102,22,Ben Testerman,T014,0
19850102,23,Brad Gilbert,G016,0
19850102,24,Ramesh Krishnan,K024,0
19850102,25,Libor Pimek,P032,0
19850102,26,Francesco Cancellotti,C013,0
19850102,27,Henri Leconte,L014,0
19850102,28,Guillermo Vilas,V028,0
19850102,29,John Fitzgerald,F028,0
19850102,30,John Sadri,S005,0
19850102,31,David Pate,P012,0
19850102,32,Heinz Gunthardt,G050,0
19850102,33,Jose-Luis Clerc,C039,0
19850102,34,Terry Moor,M081,0
19850102,35,Mark Dickson,D028,0
19850102,36,Guy Forget,F035,0
19850102,37,John Lloyd,L036,0
19850102,38,Victor Pecci,P015,0
19850102,39,Tim Wilkison,W019,0
19850102,40,Bob Green,G043,0
19850102,40,Pavel Slozil,S056,0
19850102,42,Vijay Amritraj,A022,0
19850102,43,Balazs Taroczy,T007,0
19850102,44,Tim Mayotte,M041,0
19850102,45,Wojtek Fibak,F020,0
19850102,46,Sammy Giammalva Jr.,G013,0
19850102,47,Jan Gunnarsson,G053,0
19850102,48,Scott Davis,D004,0
19850102,49,Peter Fleming,F030,0
19850102,50,Diego Perez,P021,0
19850102,51,Brian Teacher,T011,0
19850102,52,Thierry Tulasne,T032,0
19850102,53,Matt Mitchell,M071,0
19850102,54,Martin Jaite,J004,0
19850102,55,Bill Scanlon,S017,0
19850102,56,Pablo Arraya,A035,0
19850102,57,Greg Holmes,H030,0
19850102,58,Mike Bauer,B023,0
19850102,59,Hans Gildemeister,G015,0
19850102,60,Miloslav Mecir Sr.,M052,0
19850102,61,Leif Shiras,S045,0
19850102,62,Alejandro Ganzabal,G001,0
19850102,63,Marty Davis,D005,0
19850102,64,Jay Lapidus,L005,0
19850102,65,Boris Becker,B028,0
19850102,66,Mel Purcell,P057,0
19850102,67,John Frawley,F040,0
19850102,68,Paul McNamee,M050,0
19850102,69,Trevor Allan,A017,0
19850102,70,Fernando Luna,L043,0
19850102,71,Tarik Benhabiles,B037,0
19850102,72,Danie Visser,V032,0
19850102,73,Michael Westphal,W014,0
19850102,74,Tom Gullikson,G049,0
19850102,75,Shahar Perkiss,P018,0
19850102,76,Dan Cassidy,C022,0
19850102,77,Zoltan Kuharszky,K031,0
19850102,78,Michiel Schapers,S021,0
19850102,79,Blaine Willenborg,W022,0
19850102,80,Brad Drewett,D040,0
19850102,81,Steve Meister,M056,0
19850102,82,Shlomo Glickstein,G019,0
19850102,83,Francisco Gonzalez,G024,0
19850102,84,Givaldo Barbosa,B015,0
19850102,84,Peter Doohan,D036,0
19850102,86,Thomas Hogstedt,H029,0
19850102,87,Henry Pfister,P026,0
19850102,88,Jakob Hlasek,H025,0
19850102,89,Hans Schwaier,S028,0
19850102,90,Horacio de la Pena,D008,0
19850102,91,Brian Gottfried,G029,0
19850102,92,Eddie Edwards,E006,0
19850102,93,Jaroslav Navratil,N010,0
19850102,94,Paul Annacone,A027,0
19850102,95,Lloyd Bourne,B066,0
19850102,96,Mike Leach,L012,0
19850102,97,Chip Hooper,H033,0
19850102,98,Todd Nelson,N013,0
19850102,99,Pedro Rebolledo,R012,0
19850102,100,Jimmy Brown,B074,0
19850102,101,Chris Lewis,L024,0
19850102,102,Dan Goldie,G022,0
19850102,103,Mike De Palmer,D021,0
19850102,103,Alberto Tous,T025,0
19850102,103,Vincent Van Patten,V010,0
19850102,106,Wally Masur,M030,0
19850102,107,Gianni Ocleppo,O004,0
19850102,108,Tim Gullikson,G048,0
19850102,109,Cassio Motta,M092,0
19850102,110,Nduka Odizor,O006,0
19850102,111,Eduardo Bengoechea,B035,0
19850102,112,Emilio Sanchez,S014,0
19850102,113,Bernard Boileau,B054,0
19850102,114,Peter Elter,E013,0
19850102,115,Slobodan Zivojinovic,Z006,0
19850102,116,Larry Stefanki,S081,0
19850102,117,Marcel Freeman,F043,0
19850102,118,Sandy Mayer,M039,0
19850102,119,Steve Shaw,S042,0
19850102,120,Christo Van Rensburg,V014,0
19850102,121,Tony Giammalva,G011,0
19850102,121,Stefan Simonsson,S051,0
19850102,123,Claudio Panatta,P008,0
19850102,123,Russell Simpson,S052,0
19850102,125,Rodney Harmon,H005,0
19850102,126,Roberto Arguello,A030,0
19850102,127,Marko Ostoja,O025,0
