date,rank,name,id,points
20110103,1,Rafael Nadal,N409,12450
20110103,2,Roger Federer,F324,9145
20110103,3,Novak Djokovic,D643,6240
20110103,4,Andy Murray,MC10,5760
20110103,5,Robin Soderling,SA49,5580
20110103,6,Tomas Berdych,BA47,3955
20110103,7,David Ferrer,F401,3735
20110103,8,Andy Roddick,R485,3665
20110103,9,Fernando Verdasco,V306,3240
20110103,10,Mikhail Youzhny,Y061,2920
20110103,11,Jurgen Melzer,M762,2785
20110103,12,Gael Monfils,MC65,2560
20110103,13,Jo-Wilfried Tsonga,T786,2345
20110103,14,Marin Cilic,C977,2300
20110103,15,Nicolas Almagro,A479,2160
20110103,16,Mardy Fish,F339,1991
20110103,17,Ivan Ljubicic,L360,1965
20110103,18,Sam Querrey,Q927,1860
20110103,19,John Isner,I186,1850
20110103,20,Marcos Baghdatis,B837,1785
20110103,21,Stan Wawrinka,W367,1755
20110103,22,Nikolay Davydenko,D402,1655
20110103,23,Michael Llodra,L428,1575
20110103,24,Ernests Gulbis,G858,1505
20110103,25,Albert Montanes,M824,1495
20110103,26,Juan Monaco,MA21,1480
20110103,27,David Nalbandian,N301,1480
20110103,28,Viktor Troicki,T840,1430
20110103,29,Juan Carlos Ferrero,F316,1415
20110103,30,Richard Gasquet,G628,1385
20110103,31,Thomaz Bellucci,BD20,1355
20110103,32,Feliciano Lopez,L397,1300
20110103,33,Guillermo Garcia-Lopez,G476,1275
20110103,34,Philipp Kohlschreiber,K435,1215
20110103,35,Yen-Hsun Lu,L575,1141
20110103,36,Andrey Golubev,G806,1135
20110103,37,Florian Mayer,MB02,1128
20110103,38,Juan Ignacio Chela,C514,1070
20110103,39,Jarkko Nieminen,N289,1062
20110103,40,Denis Istomin,I165,1031
20110103,41,Gilles Simon,SD32,1005
20110103,42,Marcel Granollers,G710,993
20110103,43,Thiemo de Bakker,D776,975
20110103,44,Julien Benneteau,B747,965
20110103,45,Jeremy Chardy,CA12,960
20110103,46,Sergiy Stakhovsky,SC77,945
20110103,47,Potito Starace,S843,945
20110103,48,Alexandr Dolgopolov,D801,940
20110103,49,Janko Tipsarevic,T742,935
20110103,50,Tommy Robredo,R419,915
20110103,51,Victor Hanescu,H528,915
20110103,52,Andreas Seppi,SA93,900
20110103,53,Benjamin Becker,B896,877
20110103,54,Lleyton Hewitt,H432,870
20110103,55,Fabio Fognini,F510,855
20110103,56,Daniel Gimeno-Traver,G676,844
20110103,57,Philipp Petzschner,P624,839
20110103,58,Michael Berrer,B678,835
20110103,59,Mikhail Kukushkin,K926,819
20110103,60,Xavier Malisse,M680,816
20110103,61,Kevin Anderson,A678,813
20110103,62,Radek Stepanek,S694,795
20110103,63,Pablo Cuevas,C882,790
20110103,64,Santiago Giraldo,G725,785
20110103,65,Robin Haase,H756,778
20110103,66,Carlos Berlocq,B884,725
20110103,67,Tobias Kamke,K839,724
20110103,68,Fernando Gonzalez,G415,720
20110103,69,Florent Serra,S963,715
20110103,70,Lukasz Kubot,K540,695
20110103,71,Pablo Andujar,A596,683
20110103,72,Pere Riba,R750,672
20110103,73,Ivo Karlovic,K336,670
20110103,74,Eduardo Schwank,SE66,655
20110103,75,Dudi Sela,SC56,643
20110103,76,Ricardo Mello,M708,642
20110103,77,Ruben Ramirez Hidalgo,R383,638
20110103,78,Arnaud Clement,C487,627
20110103,79,Igor Andreev,A511,622
20110103,80,Teymuraz Gabashvili,G681,615
20110103,81,Illya Marchenko,ME89,613
20110103,82,Mischa Zverev,Z168,611
20110103,83,Adrian Mannarino,ME82,600
20110103,84,Rainer Schuettler,S636,597
20110103,85,Brian Dabul,D556,594
20110103,86,Michal Przysiezny,P701,590
20110103,87,Ricardas Berankis,BE90,587
20110103,88,Ivan Dodig,D646,586
20110103,89,Lukas Lacko,L797,578
20110103,90,Marsel Ilhan,K771,574
20110103,91,Filippo Volandri,V254,574
20110103,92,Dustin Brown,BA65,573
20110103,93,Rui Machado,MA49,573
20110103,94,Leonardo Mayer,MD56,572
20110103,95,Jan Hajek,H571,570
20110103,96,Marcos Daniel,D339,564
20110103,97,Paul-Henri Mathieu,M850,562
20110103,98,Kei Nishikori,N552,554
20110103,99,Michael Russell,R368,552
20110103,100,Igor Kunitsyn,K403,551
20110103,101,Fred Gil,G717,551
20110103,102,Bjorn Phau,P436,551
20110103,103,Karol Beck,B804,549
20110103,104,Daniel Brands,BC72,541
20110103,105,Alejandro Falla,F444,540
20110103,106,Grigor Dimitrov,D875,536
20110103,107,Simone Bolelli,BA98,532
20110103,108,Somdev Devvarman,D616,526
20110103,109,Steve Darcis,D632,521
20110103,110,Horacio Zeballos,Z184,517
20110103,111,Joao Souza,SG64,517
20110103,112,Blaz Kavcic,K834,516
20110103,113,Olivier Rochus,R397,515
20110103,114,Julian Reister,R782,504
20110103,115,Robert Kendrick,K448,486
20110103,116,Ryan Sweeting,SG87,486
20110103,117,Marco Chiudinelli,C582,485
20110103,118,Taylor Dent,D362,480
20110103,119,Andreas Haider-Maurer,H804,476
20110103,120,Go Soeda,SC47,469
20110103,121,Denis Gremelmayr,G512,469
20110103,122,Stephane Robert,R612,460
20110103,123,Albert Ramos-Vinolas,R772,458
20110103,124,Edouard Roger-Vasselin,R613,456
20110103,125,Yuri Schukin,S809,438
20110103,126,Igor Sijsling,SF36,436
20110103,127,Donald Young,Y124,435
20110103,128,Jesse Huta Galung,H704,433
20110103,129,Conor Niland,N349,433
20110103,130,Simon Greul,G511,428
20110103,131,Stefan Koubek,K310,425
20110103,132,Nicolas Mahut,M873,424
20110103,133,Martin Fischer,F580,407
20110103,134,Gilles Muller,MA30,406
20110103,135,James Blake,B676,405
20110103,136,Stephane Bohli,B752,402
20110103,137,Peter Luczak,L515,400
20110103,138,Marinko Matosevic,ME05,398
20110103,139,Jaroslav Pospisil,P605,395
20110103,140,Evgeny Korolev,K760,390
20110103,141,Maximo Gonzalez,G585,389
20110103,142,Grega Zemlja,Z189,384
20110103,143,Paolo Lorenzi,L503,384
20110103,144,Robby Ginepri,G569,379
20110103,145,Eric Prodon,P487,379
20110103,146,Konstantin Kravchuk,K776,373
20110103,147,Daniel Munoz de la Nava,M915,372
20110103,148,Diego Junqueira,J214,372
20110103,149,Ilija Bozoljac,BA57,371
20110103,150,Thiago Alves,A410,369
20110103,151,Marc Gicquel,G436,368
20110103,152,Benoit Paire,PD31,366
20110103,153,Carsten Ball,BD59,364
20110103,154,Andreas Beck,BA86,347
20110103,155,Martin Klizan,K966,346
20110103,156,Milos Raonic,R975,345
20110103,157,Josselin Ouanna,O264,340
20110103,158,Rogerio Dutra Silva,SC73,336
20110103,159,Alexander Kudryavtsev,K596,336
20110103,160,Federico Delbonis,D874,335
20110103,161,Jerzy Janowicz,J397,334
20110103,162,Alessio Di Mauro,D330,334
20110103,163,Bobby Reynolds,R483,333
20110103,164,Lukas Rosol,R685,328
20110103,165,Paul Capdeville,C634,327
20110103,166,Alex Bogomolov Jr.,B842,327
20110103,167,Ivo Minar,MA41,325
20110103,168,Thomas Schoorel,SJ63,319
20110103,169,David Guez,G753,316
20110103,170,Roberto Bautista Agut,BD06,314
20110103,171,Tim Smyczek,SF62,313
20110103,172,Carlos Salamanca,SB28,311
20110103,173,Ryan Harrison,H940,309
20110103,174,Izak Van der Merwe,V379,308
20110103,175,Juan Pablo Brzezicki,B764,307
20110103,176,Victor Crivoi,C856,304
20110103,177,Andrej Martin,MF35,301
20110103,178,Ruben Bemelmans,BE54,300
20110103,179,Simone Vagnozzi,V339,297
20110103,180,Yuichi Sugita,SE73,295
20110103,181,Rik De Voest,D424,293
20110103,182,Franko Skugor,SF76,289
20110103,183,Tatsuma Ito,I230,286
20110103,184,Rajeev Ram,R548,285
20110103,185,Adrian Ungur,U061,285
20110103,186,Nicolas Massu,M655,284
20110103,187,Matthias Bachinger,BC65,282
20110103,188,Julio Silva,S877,280
20110103,189,Robert Farah,F525,279
20110103,190,Attila Balazs,BD80,279
20110103,191,Antonio Veic,V564,277
20110103,192,Juan Sebastian Cabal,C834,277
20110103,193,Ivan Navarro,N309,277
20110103,194,Ramon Delgado,D316,276
20110103,195,Olivier Patience,P488,266
20110103,196,Matthew Ebden,E690,263
20110103,197,Dmitry Tursunov,T315,263
20110103,198,Nikola Ciric,C706,261
20110103,199,Ivan Sergeyev,SE69,256
20110103,200,James Ward,W503,253
20110103,201,Augustin Gensse,G695,253
20110103,202,Guillermo Alcaide,A656,249
20110103,203,Guillaume Rufin,RA17,245
20110103,204,John Millman,MH30,243
20110103,205,Laurent Recouderc,R628,243
20110103,206,Vincent Millot,ME31,242
20110103,207,Peter Polansky,PB22,240
20110103,208,Bernard Tomic,TA46,239
20110103,209,Lester Cook,C768,239
20110103,210,Giovanni Lapentti,L430,232
20110103,211,Victor Estrella Burgos,E224,232
20110103,212,Flavio Cipolla,C723,232
20110103,213,Matteo Viola,V490,231
20110103,214,Filip Krajinovic,KB05,230
20110103,215,Brydan Klein,K964,229
20110103,216,Alexander Peya,P467,228
20110103,217,Reda El Amrani,E655,227
20110103,218,Guillermo Olaso,O327,227
20110103,219,Sebastian Decoud,D479,222
20110103,220,Bastian Knittel,K624,221
20110103,221,Oscar Hernandez,H472,220
20110103,222,Jorge Aguilar,A457,220
20110103,223,Uladzimir Ignatik,I236,220
20110103,224,Jurgen Zopp,Z254,218
20110103,225,Jesse Witten,W387,215
20110103,226,Santiago Ventura,V251,215
20110103,227,Dusan Lojda,L801,212
20110103,228,David Goffin,GB88,210
20110103,229,Dieter Kindlmann,K436,208
20110103,230,Andrey Kuznetsov,KB54,208
20110103,231,Marek Semjan,SH08,208
20110103,232,Gregoire Burquier,BC36,206
20110103,233,Leonardo Tavares,T771,205
20110103,234,Marco Crugnola,C968,202
20110103,235,Ryler DeHeart,D617,202
20110103,236,Ricardo Hocevar,H693,200
20110103,237,Sebastian Rieschick,R758,200
20110103,238,Alexander Flock,F432,199
20110103,239,Nick Lindahl,L836,197
20110103,240,Jan Hernych,H442,196
20110103,241,Facundo Bagnis,BF23,195
20110103,242,Alberto Martin,M590,194
20110103,243,Joao Sousa,SH90,193
20110103,244,Caio Zampieri,Z198,193
20110103,245,Kevin Kim,K358,193
20110103,246,Ivo Klec,K512,191
20110103,247,Yannick Mertens,MG08,191
20110103,248,Laurent Rochette,R822,191
20110103,249,Christophe Rochus,R336,189
20110103,250,Alex Kuznetsov,K737,188
20110103,251,Michael Lammer,L523,187
20110103,252,Pavol Cervenak,CA22,186
20110103,253,Jose Acasuso,A389,185
20110103,254,Lamine Ouahab,O207,185
20110103,255,Santiago Gonzalez,G551,185
20110103,256,Alexander Lobkov,LA45,185
20110103,257,Kristof Vliegen,V309,184
20110103,258,Juan Martin del Potro,D683,180
20110103,259,Evgeny Donskoy,D864,180
20110103,260,Sam Groth,G940,180
