date,rank,name,id,points
20080107,1,Roger Federer,F324,7180
20080107,2,Rafael Nadal,N409,5780
20080107,3,Novak Djokovic,D643,4315
20080107,4,Nikolay Davydenko,D402,2825
20080107,5,David Ferrer,F401,2750
20080107,6,Andy Roddick,R485,2530
20080107,7,Fernando Gonzalez,G415,2005
20080107,8,Richard Gasquet,G628,1930
20080107,9,Andy Murray,MC10,1830
20080107,10,David Nalbandian,N301,1775
20080107,11,Tommy Robredo,R419,1765
20080107,12,Tommy Haas,H355,1720
20080107,13,James Blake,B676,1710
20080107,14,Tomas Berdych,BA47,1685
20080107,15,Mikhail Youzhny,Y061,1670
20080107,16,Marcos Baghdatis,B837,1600
20080107,17,Guillermo Canas,C433,1598
20080107,18,Carlos Moya,M605,1585
20080107,19,Ivan Ljubicic,L360,1440
20080107,20,Juan Ignacio Chela,C514,1425
20080107,21,Lleyton Hewitt,H432,1385
20080107,22,Ivo Karlovic,K336,1360
20080107,23,Juan Monaco,MA21,1350
20080107,24,Juan Carlos Ferrero,F316,1340
20080107,25,Paul-Henri Mathieu,M850,1320
20080107,26,Jarkko Nieminen,N289,1075
20080107,27,Fernando Verdasco,V306,1050
20080107,28,Stan Wawrinka,W367,995
20080107,29,Nicolas Almagro,A479,965
20080107,30,Gilles Simon,SD32,955
20080107,31,Philipp Kohlschreiber,K435,940
20080107,32,Radek Stepanek,S694,930
20080107,33,Potito Starace,S843,921
20080107,34,Igor Andreev,A511,890
20080107,35,Dmitry Tursunov,T315,853
20080107,36,Feliciano Lopez,L397,840
20080107,37,Fabrice Santoro,S424,792
20080107,38,Jo-Wilfried Tsonga,T786,789
20080107,39,Mardy Fish,F339,740
20080107,40,Agustin Calleri,C478,735
20080107,41,Filippo Volandri,V254,731
20080107,42,Gael Monfils,MC65,717
20080107,43,Nicolas Kiefer,K316,685
20080107,44,Nicolas Mahut,M873,683
20080107,45,Albert Montanes,M824,681
20080107,46,Hyung-Taik Lee,L311,659
20080107,47,Andreas Seppi,SA93,659
20080107,48,Janko Tipsarevic,T742,657
20080107,49,Thomas Johansson,J129,635
20080107,50,Juan Martin del Potro,D683,625
20080107,51,Sebastien Grosjean,G379,621
20080107,52,Michael Berrer,B678,621
20080107,53,Robin Soderling,SA49,620
20080107,54,Michael Llodra,L428,619
20080107,55,Olivier Rochus,R397,616
20080107,56,Florian Mayer,MB02,611
20080107,57,Marat Safin,S741,610
20080107,58,Arnaud Clement,C487,610
20080107,59,Marin Cilic,C977,605
20080107,60,Oscar Hernandez,H472,602
20080107,61,Ernests Gulbis,G858,600
20080107,62,Jurgen Melzer,M762,590
20080107,63,Sam Querrey,Q927,588
20080107,64,Jose Acasuso,A389,581
20080107,65,Werner Eschauer,E141,580
20080107,66,Dudi Sela,SC56,573
20080107,67,Jonas Bjorkman,B446,570
20080107,68,Stefan Koubek,K310,556
20080107,69,Simone Bolelli,BA98,541
20080107,70,Sergio Roitman,R388,537
20080107,71,Marc Gicquel,G436,535
20080107,72,Frank Dancevic,D499,531
20080107,73,Carlos Berlocq,B884,525
20080107,74,Julien Benneteau,B747,521
20080107,75,Luis Horna,H390,520
20080107,76,Martin Vassallo Arguello,V258,520
20080107,77,Andrei Pavel,P280,518
20080107,78,Victor Hanescu,H528,517
20080107,79,Vincent Spadea,S544,515
20080107,80,Nicolas Massu,M655,514
20080107,81,Benjamin Becker,B896,496
20080107,82,Evgeny Korolev,K760,492
20080107,83,Florent Serra,S963,481
20080107,84,Alejandro Falla,F444,481
20080107,85,Mario Ancic,A385,480
20080107,86,Mischa Zverev,Z168,478
20080107,87,Guillermo Garcia-Lopez,G476,477
20080107,88,Steve Darcis,D632,474
20080107,89,Santiago Ventura,V251,473
20080107,90,Peter Luczak,L515,464
20080107,91,Rainer Schuettler,S636,453
20080107,92,Edouard Roger-Vasselin,R613,450
20080107,93,Kristof Vliegen,V309,449
20080107,94,Fabio Fognini,F510,444
20080107,95,Boris Pashanski,P642,441
20080107,96,Thierry Ascione,A356,438
20080107,97,Juan Pablo Brzezicki,B764,437
20080107,98,Donald Young,Y124,432
20080107,99,Jiri Vanek,V207,431
20080107,100,Paul Capdeville,C634,428
20080107,101,Michael Russell,R368,426
20080107,102,Ivo Minar,MA41,425
20080107,103,Robin Haase,H756,424
20080107,104,Mariano Zabaleta,Z073,416
20080107,105,Marcos Daniel,D339,411
20080107,106,Diego Hartfield,H502,410
20080107,107,Robert Kendrick,K448,408
20080107,108,John Isner,I186,407
20080107,109,Olivier Patience,P488,405
20080107,110,Nicolas Lapentti,L290,401
20080107,111,Yen-Hsun Lu,L575,393
20080107,112,Bobby Reynolds,R483,392
20080107,113,Pablo Cuevas,C882,389
20080107,114,Nicolas Devilder,D469,388
20080107,115,Gilles Muller,MA30,380
20080107,116,Flavio Cipolla,C723,372
20080107,117,Rik De Voest,D424,366
20080107,118,Denis Gremelmayr,G512,366
20080107,119,Maximo Gonzalez,G585,366
